wav_filename,wav_filesize,transcript
/data/shared-task/train/4286.wav,118438,i am looking for the naturally naturally history museum
/data/shared-task/train/4287.wav,92838,i am looking for the naturally history museum
/data/shared-task/train/4289.wav,54438,where is the big ben
/data/shared-task/train/4290.wav,49318,which bus goes there
/data/shared-task/train/4291.wav,133158,marble arch is vis à vis the hyde park
/data/shared-task/train/4293.wav,74278,a to hill
/data/shared-task/train/4296.wav,55718,can i pay be mastercard
/data/shared-task/train/4297.wav,99878,can i pay with mastercard
/data/shared-task/train/4300.wav,61478,i would like five tickets to london
/data/shared-task/train/4302.wav,71718,i would like to leave on sunday afternoon
/data/shared-task/train/4304.wav,48038,my name is sarah
/data/shared-task/train/4305.wav,41638,i am from
/data/shared-task/train/4306.wav,49958,my name is silvia
/data/shared-task/train/4307.wav,40998,i'm from england
/data/shared-task/train/4308.wav,85798,tickets to the piccadilly circus
/data/shared-task/train/4309.wav,68518,i want a ticket to piccadilly circus
/data/shared-task/train/4310.wav,71718,i want a ticket to piccadilly circus
/data/shared-task/train/4312.wav,55718,can i pay be mastercard
/data/shared-task/train/4313.wav,53798,four musical tickets
/data/shared-task/train/4315.wav,65958,i would like to buy four musical tickets
/data/shared-task/train/4317.wav,94118,four tickets for wednesday evening
/data/shared-task/train/4318.wav,72998,i want four tickets for wednesday night
/data/shared-task/train/4319.wav,80038,i want four tickets for the phantom of the opera
/data/shared-task/train/4321.wav,46118,i would like to sit in the front
/data/shared-task/train/4322.wav,65318,tickets for the london eye
/data/shared-task/train/4323.wav,54438,tickets for the london
/data/shared-task/train/4324.wav,69158,can i also have tickets for the london eye
/data/shared-task/train/4325.wav,30118,two tickets
/data/shared-task/train/4326.wav,44838,can i have two tickets
/data/shared-task/train/4327.wav,50598,i would like a
/data/shared-task/train/4331.wav,63398,i would like my hamburger rare
/data/shared-task/train/4332.wav,42278,i would like aubergine
/data/shared-task/train/4333.wav,54438,could i have some aubergines
/data/shared-task/train/4334.wav,50598,i would like the dessert card
/data/shared-task/train/4336.wav,35238,the dessert menu
/data/shared-task/train/4337.wav,72358,i would like the custard tart
/data/shared-task/train/4338.wav,54438,i would like the pay
/data/shared-task/train/4339.wav,35238,i would like the check
/data/shared-task/train/4340.wav,109478,i would like pay with the credit card
/data/shared-task/train/4343.wav,47398,eh i'm fine
/data/shared-task/train/4344.wav,23078,i'm good
/data/shared-task/train/4346.wav,54438,i would like sandals
/data/shared-task/train/4347.wav,49318,i would like sandals
/data/shared-task/train/4348.wav,51238,i would like blue sandals
/data/shared-task/train/4349.wav,38438,forty-one
/data/shared-task/train/4350.wav,44198,i want a t-shirt
/data/shared-task/train/4351.wav,44838,i want a red t-shirt
/data/shared-task/train/4352.wav,32678,little
/data/shared-task/train/4354.wav,41638,little eh small
/data/shared-task/train/4355.wav,65318,how much does the t-shirt cost
/data/shared-task/train/4357.wav,40998,i would like some boots
/data/shared-task/train/4358.wav,48678,i would like some boots
/data/shared-task/train/4359.wav,96038,i want a room for four nights i would like some boots
/data/shared-task/train/4360.wav,49318,i would like white boots
/data/shared-task/train/4361.wav,40998,forty three
/data/shared-task/train/4362.wav,41638,forty three
/data/shared-task/train/4363.wav,46758,no i do not have a reservation
/data/shared-task/train/4364.wav,37798,i want a room for two nights
/data/shared-task/train/4365.wav,44198,can i have a single room
/data/shared-task/train/4366.wav,42278,can i pay with mastercard
/data/shared-task/train/4369.wav,24998,where is the gym
/data/shared-task/train/4370.wav,46118,no i do not have a reservation
/data/shared-task/train/4371.wav,35238,i want a room for four nights
/data/shared-task/train/4372.wav,58278,can i you have a single room please
/data/shared-task/train/4373.wav,39718,i want pay with credit card
/data/shared-task/train/4380.wav,40998,is there a hotel restaurant
/data/shared-task/train/4381.wav,39078,where is the hotel restaurant
/data/shared-task/train/4382.wav,44838,can i have a room for five nights
/data/shared-task/train/4383.wav,33958,can i have a double room
/data/shared-task/train/4385.wav,41638,is there a grocery store
/data/shared-task/train/4386.wav,38438,where is the grocery store
/data/shared-task/train/4387.wav,39078,i have not a reservation
/data/shared-task/train/4388.wav,51238,you can't ask help at silver level
/data/shared-task/train/4389.wav,29478,i don't a reservation
/data/shared-task/train/4390.wav,28198,i do not a reservation
/data/shared-task/train/4392.wav,78118,i have not a reservation
/data/shared-task/train/4394.wav,67878,i can't ask for help at the silver level
/data/shared-task/train/4395.wav,62118,you can't ask help at the silver level
/data/shared-task/train/4396.wav,36518,my name is thomas
/data/shared-task/train/4397.wav,28198,i am from ireland
/data/shared-task/train/4398.wav,42918,i want one ticket to london
/data/shared-task/train/4399.wav,50598,i want to leave at six pm tomorrow
/data/shared-task/train/4400.wav,32678,my name is thomas
/data/shared-task/train/4402.wav,32038,my name is patrick
/data/shared-task/train/4403.wav,47398,i am from switzerland switzerland
/data/shared-task/train/4405.wav,52518,the capital of switzerland is bern
/data/shared-task/train/4406.wav,48678,i have three older brothers
/data/shared-task/train/4409.wav,31398,this is my passport
/data/shared-task/train/4410.wav,53798,yes it my passport
/data/shared-task/train/4412.wav,43558,pay with visa
/data/shared-task/train/4413.wav,50598,can i pay with visa
/data/shared-task/train/4415.wav,53798,can i have one musical ticket
/data/shared-task/train/4417.wav,46758,i want to go on tuesday evening
/data/shared-task/train/4419.wav,39718,i want one ticket for mamma mia
/data/shared-task/train/4420.wav,50598,i would like to sit in the sixth row
/data/shared-task/train/4423.wav,44198,can i have two tickets please
/data/shared-task/train/4426.wav,60838,i want pay with visa card
/data/shared-task/train/4427.wav,45478,i want pay with visa
/data/shared-task/train/4428.wav,58278,i want pay with visa
/data/shared-task/train/4429.wav,54438,is there a hotel restaurant
/data/shared-task/train/4431.wav,47398,where is the hotel restaurant
/data/shared-task/train/4433.wav,41638,where is the piccadilly circus
/data/shared-task/train/4434.wav,60838,where is the piccadilly circus
/data/shared-task/train/4437.wav,37158,it is near the bank of england
/data/shared-task/train/4438.wav,29478,i'm good
/data/shared-task/train/4439.wav,34598,i would like some boots
/data/shared-task/train/4442.wav,41638,question forty-two
/data/shared-task/train/4443.wav,37798,i would like a t-shirt
/data/shared-task/train/4444.wav,34598,i would like a t-shirt
/data/shared-task/train/4446.wav,23718,small
/data/shared-task/train/4447.wav,39078,how much is this tee shirt
/data/shared-task/train/4449.wav,41638,this is too
/data/shared-task/train/4450.wav,42278,it's too expensive
/data/shared-task/train/4451.wav,32038,i'm good
/data/shared-task/train/4452.wav,44838,i am looking for
/data/shared-task/train/4453.wav,46758,i would like blue sandals
/data/shared-task/train/4454.wav,34598,blue sandals please
/data/shared-task/train/4455.wav,39078,question forty three
/data/shared-task/train/4456.wav,41638,i am a forty-three
/data/shared-task/train/4457.wav,34598,i want a shirt
/data/shared-task/train/4459.wav,42918,i would like a pink shirt
/data/shared-task/train/4460.wav,19878,big
/data/shared-task/train/4461.wav,35238,this is too tight
/data/shared-task/train/4462.wav,38438,this is too tight
/data/shared-task/train/4464.wav,40358,no i do not want it
/data/shared-task/train/4465.wav,37798,i have not a reservation
/data/shared-task/train/4466.wav,52518,you can't ask help at the silver level
/data/shared-task/train/4468.wav,71078,i want a ticket to piccadilly circus
/data/shared-task/train/4470.wav,58278,i want four tickets to london
/data/shared-task/train/4471.wav,38438,i would like
/data/shared-task/train/4472.wav,63398,i would like four tickets to london
/data/shared-task/train/4473.wav,39718,i want to leave on tuesday evening
/data/shared-task/train/4475.wav,32038,i from austria
/data/shared-task/train/4477.wav,82598,i want to leave on sunday
/data/shared-task/train/4478.wav,37158,my name is patrick
/data/shared-task/train/4479.wav,55718,can i have three tickets to london
/data/shared-task/train/4480.wav,65318,i like to leave at saturday evening
/data/shared-task/train/4483.wav,32038,i am from
/data/shared-task/train/4484.wav,32678,my name is james
/data/shared-task/train/4485.wav,31398,i am from
/data/shared-task/train/4487.wav,37158,i have four siblings
/data/shared-task/train/4488.wav,40998,i have four sisters
/data/shared-task/train/4489.wav,44838,i go on the holiday
/data/shared-task/train/4490.wav,42278,yes this is my passport
/data/shared-task/train/4491.wav,35878,my name is silvia
/data/shared-task/train/4492.wav,32038,i am from
/data/shared-task/train/4494.wav,49958,i have four older sisters
/data/shared-task/train/4496.wav,40358,yes this is my passport
/data/shared-task/train/4497.wav,37798,my name is erica
/data/shared-task/train/4498.wav,43558,i am from australia
/data/shared-task/train/4499.wav,27558,my name is mona
/data/shared-task/train/4500.wav,31398,i am from america
/data/shared-task/train/4501.wav,32038,my name is michelle
/data/shared-task/train/4502.wav,26918,i am from england
/data/shared-task/train/4503.wav,26918,my name is jack
/data/shared-task/train/4504.wav,26278,i am from scotland
/data/shared-task/train/4505.wav,28198,my name is jack
/data/shared-task/train/4506.wav,30758,i am from austria
/data/shared-task/train/4507.wav,46758,austria isn't in africa
/data/shared-task/train/4508.wav,35878,austria is in europe
/data/shared-task/train/4509.wav,23718,that's okay
/data/shared-task/train/4510.wav,33958,that's okay
/data/shared-task/train/4512.wav,49958,the capital of austria is
/data/shared-task/train/4513.wav,51878,i have three older sisters
/data/shared-task/train/4514.wav,81318,i have three older sisters
/data/shared-task/train/4515.wav,44838,i have three older sisters
/data/shared-task/train/4517.wav,31398,this is my passport
/data/shared-task/train/4518.wav,37798,yes this is my passport
/data/shared-task/train/4519.wav,58918,can i have a ticket to the green park
/data/shared-task/train/4521.wav,34598,i like to buy with pounds
/data/shared-task/train/4522.wav,49318,i have only great note
/data/shared-task/train/4523.wav,40358,i only have large notes
/data/shared-task/train/4524.wav,49318,euh where is the atm
/data/shared-task/train/4525.wav,47398,where is the a t m
/data/shared-task/train/4526.wav,58278,can i have a ticket to the trafalgar square
/data/shared-task/train/4527.wav,47398,i like to pay by post card
/data/shared-task/train/4528.wav,80038,i like to pay by swiss francs
/data/shared-task/train/4529.wav,56358,i like pay with swiss francs
/data/shared-task/train/4530.wav,38438,can i pay with swiss francs
/data/shared-task/train/4531.wav,37798,i have smaller notes
/data/shared-task/train/4532.wav,46118,can i have a ticket to nothing hill
/data/shared-task/train/4533.wav,40358,can i pay with visa
/data/shared-task/train/4534.wav,32678,can i pay with euros
/data/shared-task/train/4535.wav,42278,i have only big notes
/data/shared-task/train/4536.wav,37158,i only have big notes
/data/shared-task/train/4538.wav,39718,can i pay with credit card
/data/shared-task/train/4539.wav,53158,can i pay with credit card
